Vehicle Type,Distance (km),Is Weekend,Weather Code,Traffic Code,Day of Week,Month,Origin_Bangalore,Origin_Chennai,Origin_Delhi,Origin_Hyderabad,Origin_Jaipur,Origin_Kolkata,Origin_Lucknow,Origin_Mumbai,Origin_Pune,Destination_Bangalore,Destination_Chennai,Destination_Delhi,Destination_Hyderabad,Destination_Jaipur,Destination_Kolkata,Destination_Lucknow,Destination_Mumbai,Destination_Pune,Delayed
3,1.0357811056558797,0,0,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,-0.4295403586726094,1,0,2,6,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,-1.5510970233748869,1,0,1,5,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,1.143327635147879,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1.385307326504877,0,0,2,3,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1.650332702753018,0,0,1,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0.25606876683888546,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,-0.8443626867131778,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2,-0.6619176813249649,1,0,3,5,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0,0.8245289941537384,1,2,2,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0.9608826297596659,1,0,2,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-1.30719685827696,0,0,1,3,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0.2272616607249571,1,0,1,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,1.6868217038306605,0,2,2,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0,0.4020247711494558,1,1,2,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,1.537024752038233,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-0.8289988967857493,0,0,2,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2,-0.18371971983375412,0,0,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3,1.5139790671470903,0,0,3,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,-0.7272137885165358,0,0,2,4,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,-1.4685166525149589,1,0,3,5,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,-0.8712493190861775,1,1,2,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,1.3929892214685913,0,2,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,-0.6388719964338222,0,2,1,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3,-1.1113085367022473,0,1,1,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.4942075107140265,0,1,3,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1.5773547005977326,0,1,2,4,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0.6804934635840966,0,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,-1.420504808991745,0,0,3,4,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3,-0.6254286802473222,0,0,3,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.10243086756460087,1,0,2,5,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2,-0.7272137885165358,1,2,3,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,-0.23941345832068228,0,1,1,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,-0.08001413782361205,1,0,1,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,-0.800191790671821,1,0,1,5,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,-0.8482036341950349,1,0,1,5,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-0.5908601529106082,1,1,2,6,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
3,1.6445712815302322,0,0,1,4,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,0.7323462545891676,0,0,2,2,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,1.2316694272305924,0,1,1,3,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
3,1.2182261110440926,1,0,1,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,-0.8482036341950349,0,2,2,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,-1.5530174971158153,1,0,1,5,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1.051144895583308,1,0,1,5,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,-1.3936181766187452,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,-0.9327044787958914,0,0,1,4,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0.6171178301334542,0,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,-0.6388719964338222,0,0,2,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,-0.1357078763105402,0,0,2,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2,0.9666440509824515,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3,1.4410010649918052,1,2,1,6,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,-0.3949718313358954,0,0,1,4,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1.563911384411233,0,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1.0530653693242367,0,0,1,4,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,1.5965594380070183,0,1,1,2,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0,-1.0805809568473903,0,0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1.6522531764939465,1,0,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,-0.999921059728391,0,0,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,-1.065217166919962,1,2,2,5,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1.7156288099445889,1,0,2,5,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.30600108410302795,0,0,1,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,-1.6125521830846006,0,1,2,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.7035391484752392,1,0,1,5,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,0.6094359351697399,0,0,2,1,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1,1.133725266443236,0,0,2,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3,1.402591590173234,1,0,2,6,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,-1.5011647061107443,1,1,3,5,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1,-0.09153698026918339,0,0,3,2,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,-0.2835843543620391,0,1,2,2,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,-0.5927806266515367,0,0,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-1.4819599687014589,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,-0.4929159921232518,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
3,1.329613588017949,0,0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3,0.6190383038743827,0,1,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2,1.2912041131993777,0,0,3,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0.08514660389624386,0,0,3,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,-0.4045742000405382,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2,0.4654004046000982,1,0,3,5,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,-0.6753609975114647,0,0,1,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,-0.04736608422782658,0,1,1,1,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
2,-1.4973237586288872,0,0,2,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-0.9922391647646767,0,0,1,2,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,-1.264946435976532,1,0,1,6,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,0.012168601740958693,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3,0.2675916092844568,0,0,2,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1,0.2349435556886713,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.29510719680761044,1,2,1,6,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,-0.11074171767846896,1,1,1,5,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1.429478222546234,0,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,-1.6624845003487432,0,0,1,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.0799520016972364,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,-1.3475268068364596,1,0,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,-0.7733051582988212,0,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-0.9269430575731057,0,0,2,2,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2,1.429478222546234,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0.9724054722052372,0,1,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1.0876338966609507,0,0,3,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,-0.008956609409255436,0,2,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,-1.6163931305664578,1,0,1,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3,0.8245289941537384,1,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2,0.7995628355216671,1,0,1,5,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,1.2393513221943067,1,0,3,5,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
3,-1.6567230791259575,0,1,1,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0.01408907548188725,0,0,1,2,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.13123797367852924,0,0,1,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,-0.9538296899461055,1,0,1,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3,-0.5793373104650369,1,1,3,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2,0.8226085204128097,0,1,2,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1.2566355858626637,0,2,3,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,-0.7118499985891074,0,2,1,1,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1.4890129085150192,1,1,1,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3,0.4193090348178128,0,0,2,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-0.18179924609282558,0,1,2,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
3,0.24838687187517122,1,0,2,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1.068429159251665,0,0,1,2,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.8251579493038922,0,0,1,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,-0.20100398350211116,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,-1.5280513384837442,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,1.446762486214591,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,-0.5025183608278946,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.03905523411395849,0,1,2,4,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,-0.37960804140846693,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-0.5217230982371802,1,2,1,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,-0.5716554155013227,1,1,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,-0.3469599878126815,1,0,3,6,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2,-1.6951325539445286,1,1,3,5,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,0.5134122481233121,0,0,2,3,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,1.0761110542153793,0,0,1,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.008327654259101577,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0.7899604668170244,1,0,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.7246643596254534,0,0,3,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2,-0.08001413782361205,0,0,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0.3290467689941706,0,0,2,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,-1.1401156428161756,0,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,-0.34119856658989584,0,1,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0.4327523510043127,0,0,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,-1.6816892377580286,0,0,3,3,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1.719469757426446,0,0,3,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2,1.1798166362255214,0,1,2,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0.6574477786929539,0,0,2,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,-1.3993795978415309,0,2,1,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3,-1.099785694256676,0,2,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,1.333454535499806,0,0,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.7246643596254534,1,0,1,5,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,-1.030648639583248,0,0,1,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-1.4685166525149589,0,0,2,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2,-1.6144726568255292,0,0,3,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,0.661288726174811,0,1,1,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,-1.6528821316441002,0,2,1,3,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,-0.3988127788177525,0,0,1,4,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1.481331013551305,0,0,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3,0.4692413520819553,0,0,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,-0.969193479873534,0,0,3,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3,1.177896162484593,0,0,2,1,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,1.7175492836855175,0,0,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1.2489536908989494,0,1,1,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-0.1760378248700399,0,1,2,2,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1,-1.2956740158313886,0,1,3,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0,-1.289912594608603,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1.3929892214685913,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0.2445459243933141,0,0,1,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,-1.3014354370541743,0,2,2,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1.7233107049083032,0,0,2,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-0.12994645508775454,0,1,2,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2,1.5754342268568042,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
3,0.004486706777244464,1,0,3,6,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,-0.5313254669418229,1,1,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3,-0.5390073619055372,1,0,3,6,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0.6939367797705964,0,1,2,4,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1.4486829599555193,0,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,-1.2457416985672463,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.9250225838321772,1,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,-1.572222234525101,1,1,2,6,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1.6733783876441606,0,0,1,4,12,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,-0.30470956551225326,0,1,1,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2,0.07554423519160108,0,0,2,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,-1.14779753777989,0,2,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0.5249350905688834,0,0,2,4,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,-1.324481121945317,0,0,2,2,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-1.0114439021739623,0,0,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.7976423617807386,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1.3833868527639486,0,2,2,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,-1.0978652205157473,0,0,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2,1.5927184905251612,1,2,1,6,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3,-0.7790665795216069,0,1,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3,1.6138437016753753,1,1,3,5,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,-0.7214523672937502,0,0,1,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,-1.2745488046811746,1,0,1,6,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1.3219316930542346,1,0,3,6,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,-0.6254286802473222,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,-0.8136351068583209,0,2,2,0,9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1,1.35457974665002,0,0,2,1,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2,-0.717611419811893,0,1,2,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3,-1.4531528625875303,1,0,1,5,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,1.3737844840593056,0,0,2,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,-0.2566977219890393,0,2,2,1,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0.5172531956051692,1,1,2,6,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,1.3180907455723776,1,0,2,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0.04865760281860128,1,1,1,5,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,-1.0959447467748187,0,0,1,2,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,0.1734883959789575,0,0,1,4,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,1.5485475944838043,1,0,3,5,11,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3,-0.04544561048689802,0,1,1,3,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-0.9883982172828195,0,0,1,2,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.99545115709638,0,0,3,3,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2,0.06786234022788686,0,1,3,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0.27911445173002813,0,0,2,4,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2,1.151009530111593,0,2,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,-1.3648110705048169,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,1.7137083362036603,1,0,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-0.08001413782361205,1,0,1,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,-0.6139058378017509,0,0,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.7073800959570964,1,0,2,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2,0.2445459243933141,0,0,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,-1.403220545323388,1,0,2,5,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2,-0.16259450868354,0,0,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,-0.7291342622574644,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0.40394524489038436,0,0,1,4,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.11587418375110077,1,0,2,5,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,-1.6432797629394575,1,1,1,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,-1.5395741809293155,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,-0.5428483093873944,1,1,1,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,0.3252058215123135,0,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2,1.3257726405360917,0,0,1,2,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2,1.3219316930542346,1,2,1,6,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,-1.641359289198529,1,0,3,5,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,-0.16835592990632567,0,1,2,1,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0.5921516715013829,0,1,2,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0.4058657186313129,0,0,2,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0.021770970445601476,0,0,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,-0.6388719964338222,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3,1.481331013551305,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
