Shipment ID,Origin,Destination,Shipment Date,Planned Delivery Date,Actual Delivery Date,Vehicle Type,Distance (km),Weather Conditions,Traffic Conditions,Delayed,Delay Duration,Shipment Duration,Is Weekend,Weather Code,Traffic Code,Distance_Traffic,Traffic_Weather,Day of Week,Month,Quarter
SHIP010207,Pune,Ahmedabad,2023-02-18,2023-03-02,2023-02-21,Trailer,1171,Rain,Heavy,Yes,-9,12,1,1,3,3513,3,5,2,1
SHIP010208,Lucknow,Delhi,2023-01-17,2023-01-22,2023-01-24,Truck,1793,Clear,Heavy,Yes,2,5,0,0,3,5379,0,1,1,1
SHIP010209,Mumbai,Delhi,2023-05-31,2023-06-01,2023-06-04,Lorry,487,Rain,Light,Yes,3,1,0,1,1,487,1,2,5,2
SHIP010210,Lucknow,Jaipur,2023-06-27,2023-06-30,2023-07-03,Lorry,1132,Clear,Moderate,Yes,3,3,0,0,2,2264,0,1,6,2
SHIP010211,Lucknow,Kolkata,2024-03-27,2024-03-30,2024-03-30,Lorry,1063,Clear,Light,No,0,3,0,0,1,1063,0,2,3,1
SHIP010212,Bangalore,Chennai,2023-03-08,2023-03-12,2023-03-14,Trailer,1328,Rain,Moderate,Yes,2,4,0,1,2,2656,2,2,3,1
SHIP010213,Hyderabad,Mumbai,2023-11-24,2023-11-27,2023-11-30,Truck,955,Rain,Light,Yes,3,3,0,1,1,955,1,4,11,4
SHIP010214,Hyderabad,Lucknow,2023-11-01,2023-11-07,2023-11-10,Trailer,1976,Clear,Light,Yes,3,6,0,0,1,1976,0,2,11,4
SHIP010215,Mumbai,Chennai,2024-01-13,2024-01-15,2024-01-17,Trailer,642,Clear,Heavy,Yes,2,2,1,0,3,1926,0,5,1,1
SHIP010216,Chennai,Delhi,2024-04-29,2024-05-01,2024-05-01,Truck,728,Clear,Light,No,0,2,0,0,1,728,0,0,4,2
SHIP010217,Pune,Hyderabad,2023-07-29,2023-08-03,2023-08-05,Trailer,1656,Fog,Light,Yes,2,5,1,2,1,1656,2,5,7,3
SHIP010218,Pune,Ahmedabad,2023-03-10,2023-03-15,2023-03-16,Lorry,1575,Clear,Moderate,Yes,1,5,0,0,2,3150,0,4,3,1
SHIP010219,Lucknow,Mumbai,2024-02-05,2024-02-08,2024-02-09,Truck,1109,Clear,Moderate,Yes,1,3,0,0,2,2218,0,0,2,1
SHIP010220,Chennai,Bangalore,2023-06-03,2023-06-06,2023-06-08,Truck,903,Fog,Light,Yes,2,3,1,2,1,903,2,5,6,2
SHIP010221,Pune,Ahmedabad,2023-07-06,2023-07-07,2023-07-07,Trailer,534,Clear,Light,No,0,1,0,0,1,534,0,3,7,3
SHIP010222,Mumbai,Jaipur,2023-12-16,2023-12-18,2023-12-20,Container,712,Fog,Light,Yes,2,2,1,2,1,712,2,5,12,4
SHIP010223,Bangalore,Mumbai,2023-11-01,2023-11-06,2023-11-11,Truck,1701,Clear,Moderate,Yes,5,5,0,0,2,3402,0,2,11,4
SHIP010224,Hyderabad,Chennai,2023-07-19,2023-07-20,2023-07-20,Trailer,258,Clear,Light,No,0,1,0,0,1,258,0,2,7,3
SHIP010225,Kolkata,Mumbai,2023-07-06,2023-07-07,2023-07-07,Trailer,580,Clear,Light,No,0,1,0,0,1,580,0,3,7,3
SHIP010226,Pune,Jaipur,2023-02-24,2023-02-28,2023-03-06,Container,1368,Rain,Light,Yes,6,4,0,1,1,1368,1,4,2,1
SHIP010227,Bangalore,Chennai,2023-10-08,2023-10-10,2023-10-15,Container,778,Clear,Light,Yes,5,2,1,0,1,778,0,6,10,4
SHIP010228,Delhi,Hyderabad,2023-06-06,2023-06-11,2023-06-11,Lorry,1696,Clear,Light,No,0,5,0,0,1,1696,0,1,6,2
SHIP010229,Hyderabad,Mumbai,2023-01-18,2023-01-23,2023-01-24,Lorry,1509,Clear,Moderate,Yes,1,5,0,0,2,3018,0,2,1,1
SHIP010230,Hyderabad,Bangalore,2024-03-16,2024-03-17,2024-03-21,Trailer,531,Fog,Heavy,Yes,4,1,1,2,3,1593,6,5,3,1
SHIP010231,Jaipur,Mumbai,2023-09-09,2023-09-14,2023-09-14,Lorry,1510,Clear,Light,No,0,5,1,0,1,1510,0,5,9,3
SHIP010232,Ahmedabad,Jaipur,2023-11-03,2023-11-05,2023-11-05,Lorry,752,Clear,Light,No,0,2,0,0,1,752,0,4,11,4
SHIP010233,Jaipur,Ahmedabad,2023-09-16,2023-09-19,2023-09-23,Lorry,1101,Rain,Moderate,Yes,4,3,1,1,2,2202,2,5,9,3
SHIP010234,Kolkata,Delhi,2024-01-05,2024-01-08,2024-01-10,Trailer,1147,Rain,Moderate,Yes,2,3,0,1,2,2294,2,4,1,1
SHIP010235,Delhi,Hyderabad,2023-03-26,2023-03-28,2023-03-29,Lorry,811,Rain,Light,Yes,1,2,1,1,1,811,1,6,3,1
SHIP010236,Jaipur,Delhi,2024-01-07,2024-01-13,2024-01-14,Truck,1827,Rain,Light,Yes,1,6,1,1,1,1827,1,6,1,1
SHIP010237,Ahmedabad,Chennai,2023-09-29,2023-09-30,2023-09-30,Container,368,Clear,Light,No,0,1,0,0,1,368,0,4,9,3
SHIP010238,Jaipur,Delhi,2024-02-08,2024-02-12,2024-02-12,Truck,1222,Clear,Light,No,0,4,0,0,1,1222,0,3,2,1
SHIP010239,Delhi,Mumbai,2023-07-01,2023-07-02,2023-07-02,Truck,519,Clear,Light,No,0,1,1,0,1,519,0,5,7,3
SHIP010240,Hyderabad,Delhi,2023-09-29,2023-10-02,2023-10-05,Trailer,1099,Fog,Moderate,Yes,3,3,0,2,2,2198,4,4,9,3
SHIP010241,Bangalore,Hyderabad,2024-05-31,2024-06-06,2024-06-06,Lorry,1915,Clear,Light,No,0,6,0,0,1,1915,0,4,5,2
SHIP010242,Hyderabad,Delhi,2023-08-20,2023-08-23,2023-08-23,Trailer,1053,Clear,Light,No,0,3,1,0,1,1053,0,6,8,3
SHIP010243,Hyderabad,Pune,2024-04-15,2024-04-20,2024-04-22,Truck,1563,Clear,Heavy,Yes,2,5,0,0,3,4689,0,0,4,2
SHIP010244,Hyderabad,Bangalore,2024-05-20,2024-05-29,2024-05-25,Container,1539,Clear,Moderate,Yes,-4,9,0,0,2,3078,0,0,5,2
SHIP010245,Chennai,Delhi,2023-03-21,2023-03-25,2023-03-25,Container,1372,Clear,Light,No,0,4,0,0,1,1372,0,1,3,1
SHIP010246,Chennai,Bangalore,2023-09-26,2023-09-28,2023-09-28,Lorry,876,Clear,Light,No,0,2,0,0,1,876,0,1,9,3
SHIP010247,Kolkata,Hyderabad,2023-10-01,2023-10-03,2023-10-04,Container,664,Clear,Moderate,Yes,1,2,1,0,2,1328,0,6,10,4
SHIP010248,Kolkata,Bangalore,2023-09-10,2023-09-14,2023-09-17,Container,1439,Rain,Heavy,Yes,3,4,1,1,3,4317,3,6,9,3
SHIP010249,Ahmedabad,Mumbai,2023-04-13,2023-04-14,2023-04-17,Lorry,530,Rain,Heavy,Yes,3,1,0,1,3,1590,3,3,4,2
SHIP010250,Chennai,Ahmedabad,2023-09-13,2023-09-18,2023-09-24,Trailer,1530,Rain,Moderate,Yes,6,5,0,1,2,3060,2,2,9,3
SHIP010251,Bangalore,Delhi,2023-07-04,2023-07-14,2023-07-10,Lorry,1902,Clear,Light,Yes,-4,10,0,0,1,1902,0,1,7,3
SHIP010252,Delhi,Ahmedabad,2023-04-10,2023-04-13,2023-04-19,Trailer,1142,Clear,Moderate,Yes,6,3,0,0,2,2284,0,0,4,2
SHIP010253,Delhi,Mumbai,2023-12-18,2023-12-21,2023-12-21,Truck,1076,Clear,Light,No,0,3,0,0,1,1076,0,0,12,4
SHIP010254,Hyderabad,Lucknow,2023-12-12,2023-12-17,2023-12-20,Container,1669,Clear,Moderate,Yes,3,5,0,0,2,3338,0,1,12,4
SHIP010255,Pune,Kolkata,2024-01-26,2024-02-01,2024-02-01,Lorry,1823,Clear,Light,No,0,6,0,0,1,1823,0,4,1,1
SHIP010256,Chennai,Pune,2024-04-20,2024-04-23,2024-04-24,Lorry,954,Clear,Moderate,Yes,1,3,1,0,2,1908,0,5,4,2
SHIP010257,Kolkata,Pune,2023-07-12,2023-07-18,2023-07-23,Lorry,1980,Clear,Heavy,Yes,5,6,0,0,3,5940,0,2,7,3
SHIP010258,Ahmedabad,Chennai,2024-05-11,2024-05-16,2024-05-20,Container,1795,Clear,Light,Yes,4,5,1,0,1,1795,0,5,5,2
SHIP010259,Lucknow,Jaipur,2023-04-15,2023-04-21,2023-04-21,Container,1811,Clear,Light,No,0,6,1,0,1,1811,0,5,4,2
SHIP010260,Pune,Delhi,2023-08-18,2023-08-23,2023-08-24,Truck,1545,Clear,Moderate,Yes,1,5,0,0,2,3090,0,4,8,3
SHIP010261,Mumbai,Bangalore,2023-04-22,2023-04-27,2023-04-29,Lorry,1732,Clear,Light,Yes,2,5,1,0,1,1732,0,5,4,2
SHIP010262,Kolkata,Chennai,2023-11-16,2023-11-21,2023-11-22,Container,1535,Clear,Moderate,Yes,1,5,0,0,2,3070,0,3,11,4
SHIP010263,Bangalore,Delhi,2024-04-03,2024-04-07,2024-04-13,Truck,1359,Clear,Heavy,Yes,6,4,0,0,3,4077,0,2,4,2
SHIP010264,Ahmedabad,Chennai,2023-12-03,2023-12-08,2023-12-08,Lorry,1605,Clear,Light,No,0,5,1,0,1,1605,0,6,12,4
SHIP010265,Delhi,Pune,2023-01-01,2023-01-04,2023-01-07,Lorry,1168,Rain,Heavy,Yes,3,3,1,1,3,3504,3,6,1,1
SHIP010266,Pune,Delhi,2024-03-19,2024-03-21,2024-03-22,Trailer,744,Clear,Moderate,Yes,1,2,0,0,2,1488,0,1,3,1
SHIP010267,Ahmedabad,Hyderabad,2023-05-02,2023-05-05,2023-05-06,Truck,1087,Clear,Moderate,Yes,1,3,0,0,2,2174,0,1,5,2
SHIP010268,Pune,Jaipur,2023-07-13,2023-07-16,2023-07-21,Truck,942,Fog,Moderate,Yes,5,3,0,2,2,1884,4,3,7,3
SHIP010269,Mumbai,Jaipur,2024-02-03,2024-02-08,2024-02-09,Container,1677,Clear,Moderate,Yes,1,5,1,0,2,3354,0,5,2,1
SHIP010270,Bangalore,Lucknow,2024-03-24,2024-03-25,2024-03-26,Container,259,Rain,Light,Yes,1,1,1,1,1,259,1,6,3,1
SHIP010271,Mumbai,Chennai,2024-03-03,2024-03-06,2024-03-11,Container,961,Clear,Heavy,Yes,5,3,1,0,3,2883,0,6,3,1
SHIP010272,Bangalore,Delhi,2023-06-28,2023-06-29,2023-06-30,Lorry,457,Clear,Moderate,Yes,1,1,0,0,2,914,0,2,6,2
SHIP010273,Kolkata,Ahmedabad,2024-02-07,2024-02-12,2024-02-14,Truck,1673,Fog,Light,Yes,2,5,0,2,1,1673,2,2,2,1
SHIP010274,Hyderabad,Chennai,2024-05-08,2024-05-14,2024-05-14,Container,1955,Clear,Light,No,0,6,0,0,1,1955,0,2,5,2
SHIP010275,Ahmedabad,Lucknow,2024-01-14,2024-01-15,2024-01-20,Truck,381,Rain,Light,Yes,5,1,1,1,1,381,1,6,1,1
SHIP010276,Mumbai,Kolkata,2023-07-12,2023-07-17,2023-07-19,Trailer,1516,Rain,Moderate,Yes,2,5,0,1,2,3032,2,2,7,3
SHIP010277,Ahmedabad,Chennai,2024-04-27,2024-04-29,2024-04-29,Container,722,Clear,Light,No,0,2,1,0,1,722,0,5,4,2
SHIP010278,Lucknow,Jaipur,2023-05-28,2023-05-30,2023-05-30,Container,806,Clear,Light,No,0,2,1,0,1,806,0,6,5,2
SHIP010279,Mumbai,Lucknow,2023-09-07,2023-09-08,2023-09-09,Lorry,585,Rain,Light,Yes,1,1,0,1,1,585,1,3,9,3
SHIP010280,Chennai,Lucknow,2023-08-12,2023-08-13,2023-08-13,Lorry,283,Clear,Light,No,0,1,1,0,1,283,0,5,8,3
SHIP010281,Mumbai,Ahmedabad,2023-06-17,2023-06-18,2023-06-18,Container,251,Clear,Light,No,0,1,1,0,1,251,0,5,6,2
SHIP010282,Hyderabad,Delhi,2024-01-11,2024-01-16,2024-01-17,Container,1572,Clear,Moderate,Yes,1,5,0,0,2,3144,0,3,1,1
SHIP010283,Pune,Hyderabad,2023-02-16,2023-02-18,2023-02-22,Lorry,699,Clear,Moderate,Yes,4,2,0,0,2,1398,0,3,2,1
SHIP010284,Delhi,Bangalore,2023-05-24,2023-05-25,2023-05-30,Truck,219,Clear,Heavy,Yes,5,1,0,0,3,657,0,2,5,2
SHIP010285,Chennai,Delhi,2023-01-24,2023-01-28,2023-01-28,Container,1482,Clear,Light,No,0,4,0,0,1,1482,0,1,1,1
SHIP010286,Ahmedabad,Pune,2024-01-22,2024-01-25,2024-01-29,Trailer,1024,Clear,Moderate,Yes,4,3,0,0,2,2048,0,0,1,1
SHIP010287,Hyderabad,Ahmedabad,2023-10-01,2023-10-03,2023-10-05,Truck,825,Clear,Heavy,Yes,2,2,1,0,3,2475,0,6,10,4
SHIP010288,Pune,Bangalore,2024-03-30,2024-04-03,2024-04-06,Lorry,1260,Rain,Light,Yes,3,4,1,1,1,1260,1,5,3,1
SHIP010289,Chennai,Kolkata,2023-12-14,2023-12-15,2023-12-15,Trailer,208,Clear,Light,No,0,1,0,0,1,208,0,3,12,4
SHIP010290,Bangalore,Chennai,2023-04-15,2023-04-17,2023-04-24,Truck,632,Fog,Light,Yes,7,2,1,2,1,632,2,5,4,2
SHIP010291,Lucknow,Pune,2024-01-05,2024-01-07,2024-01-07,Lorry,722,Clear,Light,No,0,2,0,0,1,722,0,4,1,1
SHIP010292,Hyderabad,Delhi,2024-02-01,2024-02-06,2024-02-07,Lorry,1782,Clear,Moderate,Yes,1,5,0,0,2,3564,0,3,2,1
SHIP010293,Mumbai,Delhi,2023-11-22,2023-11-24,2023-11-27,Lorry,762,Rain,Heavy,Yes,3,2,0,1,3,2286,3,2,11,4
SHIP010294,Mumbai,Hyderabad,2024-05-02,2024-05-03,2024-05-03,Container,438,Clear,Light,No,0,1,0,0,1,438,0,3,5,2
SHIP010295,Pune,Ahmedabad,2023-08-04,2023-08-08,2023-08-08,Lorry,1325,Clear,Light,No,0,4,0,0,1,1325,0,4,8,3
SHIP010296,Jaipur,Delhi,2024-03-12,2024-03-17,2024-03-18,Container,1505,Clear,Moderate,Yes,1,5,0,0,2,3010,0,1,3,1
SHIP010297,Lucknow,Bangalore,2024-03-21,2024-03-24,2024-03-27,Trailer,1067,Fog,Moderate,Yes,3,3,0,2,2,2134,4,3,3,1
SHIP010298,Lucknow,Mumbai,2023-06-17,2023-06-18,2023-06-23,Lorry,501,Clear,Heavy,Yes,5,1,1,0,3,1503,0,5,6,2
SHIP010299,Delhi,Kolkata,2023-04-01,2023-04-05,2023-04-05,Truck,1483,Clear,Light,No,0,4,1,0,1,1483,0,5,4,2
SHIP010300,Lucknow,Delhi,2024-04-11,2024-04-12,2024-04-17,Truck,470,Rain,Light,Yes,5,1,0,1,1,470,1,3,4,2
SHIP010301,Mumbai,Bangalore,2023-10-11,2023-10-12,2023-10-14,Truck,356,Fog,Light,Yes,2,1,0,2,1,356,2,2,10,4
SHIP010302,Lucknow,Delhi,2023-07-23,2023-07-25,2023-07-25,Container,785,Clear,Light,No,0,2,1,0,1,785,0,6,7,3
SHIP010303,Delhi,Chennai,2024-02-26,2024-02-29,2024-03-01,Container,956,Clear,Moderate,Yes,1,3,0,0,2,1912,0,0,2,1
SHIP010304,Bangalore,Lucknow,2023-06-22,2023-06-26,2023-06-26,Lorry,1499,Clear,Light,No,0,4,0,0,1,1499,0,3,6,2
SHIP010305,Ahmedabad,Delhi,2023-10-13,2023-10-17,2023-10-20,Trailer,1442,Fog,Moderate,Yes,3,4,0,2,2,2884,4,4,10,4
SHIP010306,Delhi,Mumbai,2023-02-13,2023-02-15,2023-02-15,Trailer,826,Clear,Light,No,0,2,0,0,1,826,0,0,2,1
SHIP010307,Kolkata,Hyderabad,2024-02-25,2024-02-27,2024-03-03,Lorry,638,Rain,Light,Yes,5,2,1,1,1,638,1,6,2,1
SHIP010308,Delhi,Lucknow,2023-12-18,2023-12-23,2023-12-23,Lorry,1644,Clear,Light,No,0,5,0,0,1,1644,0,0,12,4
SHIP010309,Lucknow,Delhi,2024-01-03,2024-01-07,2024-01-10,Lorry,1405,Clear,Light,Yes,3,4,0,0,1,1405,0,2,1,1
SHIP010310,Ahmedabad,Lucknow,2023-09-01,2023-09-06,2023-09-12,Container,1571,Clear,Moderate,Yes,6,5,0,0,2,3142,0,4,9,3
SHIP010311,Mumbai,Kolkata,2024-03-02,2024-03-07,2024-03-09,Container,1627,Clear,Light,Yes,2,5,1,0,1,1627,0,5,3,1
SHIP010312,Delhi,Hyderabad,2023-02-21,2023-02-26,2023-02-26,Truck,1706,Clear,Light,No,0,5,0,0,1,1706,0,1,2,1
SHIP010313,Pune,Lucknow,2023-09-17,2023-09-18,2023-09-18,Truck,299,Clear,Light,No,0,1,1,0,1,299,0,6,9,3
SHIP010314,Kolkata,Hyderabad,2023-04-19,2023-04-24,2023-04-28,Lorry,1577,Clear,Moderate,Yes,4,5,0,0,2,3154,0,2,4,2
SHIP010315,Chennai,Bangalore,2024-05-26,2024-06-01,2024-06-02,Container,1904,Clear,Moderate,Yes,1,6,1,0,2,3808,0,6,5,2
SHIP010316,Bangalore,Ahmedabad,2023-04-10,2023-04-12,2023-04-13,Trailer,795,Clear,Moderate,Yes,1,2,0,0,2,1590,0,0,4,2
SHIP010317,Hyderabad,Bangalore,2023-06-20,2023-06-22,2023-06-24,Lorry,600,Clear,Light,Yes,2,2,0,0,1,600,0,1,6,2
SHIP010318,Delhi,Ahmedabad,2024-02-13,2024-02-16,2024-02-20,Trailer,1115,Clear,Moderate,Yes,4,3,0,0,2,2230,0,1,2,1
SHIP010319,Kolkata,Bangalore,2023-11-04,2023-11-05,2023-11-07,Trailer,317,Rain,Moderate,Yes,2,1,1,1,2,634,2,5,11,4
SHIP010320,Ahmedabad,Pune,2023-02-17,2023-02-21,2023-02-23,Lorry,1419,Rain,Moderate,Yes,2,4,0,1,2,2838,2,4,2,1
SHIP010321,Bangalore,Mumbai,2023-10-21,2023-10-24,2023-10-29,Trailer,949,Clear,Light,Yes,5,3,1,0,1,949,0,5,10,4
SHIP010322,Kolkata,Jaipur,2023-05-11,2023-05-13,2023-05-13,Lorry,834,Clear,Light,No,0,2,0,0,1,834,0,3,5,2
SHIP010323,Kolkata,Jaipur,2023-04-30,2023-05-06,2023-05-06,Container,1816,Clear,Light,No,0,6,1,0,1,1816,0,6,4,2
SHIP010324,Pune,Lucknow,2024-03-12,2024-03-17,2024-03-17,Trailer,1524,Clear,Light,No,0,5,0,0,1,1524,0,1,3,1
SHIP010325,Bangalore,Ahmedabad,2023-05-21,2023-05-26,2023-05-30,Truck,1641,Rain,Moderate,Yes,4,5,1,1,2,3282,2,6,5,2
SHIP010326,Delhi,Kolkata,2023-06-02,2023-06-05,2023-06-06,Lorry,1010,Clear,Moderate,Yes,1,3,0,0,2,2020,0,4,6,2
SHIP010327,Mumbai,Chennai,2024-01-02,2024-01-06,2024-01-08,Lorry,1494,Clear,Heavy,Yes,2,4,0,0,3,4482,0,1,1,1
SHIP010328,Lucknow,Ahmedabad,2023-04-05,2023-04-06,2023-04-07,Truck,511,Clear,Moderate,Yes,1,1,0,0,2,1022,0,2,4,2
SHIP010329,Ahmedabad,Hyderabad,2024-04-13,2024-04-18,2024-04-19,Lorry,1606,Clear,Moderate,Yes,1,5,1,0,2,3212,0,5,4,2
SHIP010330,Delhi,Chennai,2023-06-26,2023-06-28,2023-06-30,Lorry,884,Clear,Heavy,Yes,2,2,0,0,3,2652,0,0,6,2
SHIP010331,Jaipur,Hyderabad,2023-02-07,2023-02-13,2023-02-14,Truck,1903,Clear,Moderate,Yes,1,6,0,0,2,3806,0,1,2,1
SHIP010332,Delhi,Hyderabad,2023-11-15,2023-11-16,2023-11-17,Truck,491,Clear,Moderate,Yes,1,1,0,0,2,982,0,2,11,4
SHIP010333,Jaipur,Kolkata,2023-02-12,2023-02-17,2023-02-20,Trailer,1592,Rain,Heavy,Yes,3,5,1,1,3,4776,3,6,2,1
SHIP010334,Jaipur,Mumbai,2023-11-20,2023-11-26,2023-11-30,Container,2000,Rain,Light,Yes,4,6,0,1,1,2000,1,0,11,4
SHIP010335,Jaipur,Bangalore,2024-03-09,2024-03-15,2024-03-15,Lorry,1880,Clear,Light,No,0,6,1,0,1,1880,0,5,3,1
SHIP010336,Chennai,Lucknow,2024-01-14,2024-01-17,2024-01-22,Lorry,917,Clear,Light,Yes,5,3,1,0,1,917,0,6,1,1
SHIP010337,Mumbai,Hyderabad,2023-02-24,2023-03-02,2023-03-06,Lorry,1861,Fog,Heavy,Yes,4,6,0,2,3,5583,6,4,2,1
SHIP010338,Bangalore,Chennai,2023-05-18,2023-05-19,2023-05-20,Container,437,Rain,Light,Yes,1,1,0,1,1,437,1,3,5,2
SHIP010339,Delhi,Kolkata,2024-02-25,2024-03-02,2024-03-04,Container,1997,Clear,Heavy,Yes,2,6,1,0,3,5991,0,6,2,1
SHIP010340,Delhi,Jaipur,2023-02-11,2023-02-16,2023-02-17,Truck,1626,Clear,Moderate,Yes,1,5,1,0,2,3252,0,5,2,1
SHIP010341,Kolkata,Delhi,2024-02-15,2024-02-20,2024-02-22,Trailer,1547,Clear,Heavy,Yes,2,5,0,0,3,4641,0,3,2,1
SHIP010342,Pune,Chennai,2023-06-15,2023-06-19,2023-06-23,Trailer,1203,Clear,Light,Yes,4,4,0,0,1,1203,0,3,6,2
SHIP010343,Kolkata,Delhi,2023-01-10,2023-01-15,2023-01-19,Trailer,1655,Rain,Moderate,Yes,4,5,0,1,2,3310,2,1,1,1
SHIP010344,Mumbai,Ahmedabad,2023-01-01,2023-01-05,2023-01-05,Lorry,1446,Clear,Light,No,0,4,1,0,1,1446,0,6,1,1
SHIP010345,Jaipur,Bangalore,2023-12-29,2023-12-30,2024-01-02,Container,298,Fog,Moderate,Yes,3,1,0,2,2,596,4,4,12,4
SHIP010346,Jaipur,Bangalore,2023-09-26,2023-09-29,2023-09-30,Container,1139,Rain,Light,Yes,1,3,0,1,1,1139,1,1,9,3
SHIP010347,Delhi,Kolkata,2023-05-03,2023-05-04,2023-05-09,Trailer,535,Clear,Light,Yes,5,1,0,0,1,535,0,2,5,2
SHIP010348,Delhi,Ahmedabad,2023-10-07,2023-10-09,2023-10-10,Lorry,783,Rain,Light,Yes,1,2,1,1,1,783,1,5,10,4
SHIP010349,Hyderabad,Kolkata,2023-10-22,2023-10-28,2023-10-30,Container,1928,Rain,Moderate,Yes,2,6,1,1,2,3856,2,6,10,4
SHIP010350,Delhi,Hyderabad,2023-07-30,2023-07-31,2023-08-04,Truck,454,Rain,Moderate,Yes,4,1,1,1,2,908,2,6,7,3
SHIP010351,Chennai,Lucknow,2023-05-12,2023-05-13,2023-05-14,Truck,227,Clear,Moderate,Yes,1,1,0,0,2,454,0,4,5,2
SHIP010352,Ahmedabad,Chennai,2023-03-19,2023-03-23,2023-03-24,Truck,1290,Clear,Moderate,Yes,1,4,1,0,2,2580,0,6,3,1
SHIP010353,Kolkata,Bangalore,2024-02-14,2024-02-15,2024-02-16,Truck,475,Rain,Light,Yes,1,1,0,1,1,475,1,2,2,1
SHIP010354,Chennai,Mumbai,2023-10-06,2023-10-11,2023-10-14,Truck,1503,Clear,Light,Yes,3,5,0,0,1,1503,0,4,10,4
SHIP010355,Delhi,Hyderabad,2024-01-20,2024-01-23,2024-01-27,Container,953,Clear,Heavy,Yes,4,3,1,0,3,2859,0,5,1,1
SHIP010356,Jaipur,Pune,2024-01-29,2024-02-01,2024-02-06,Trailer,1109,Clear,Light,Yes,5,3,0,0,1,1109,0,0,1,1
SHIP010357,Delhi,Pune,2023-12-28,2023-12-29,2024-01-01,Trailer,204,Clear,Light,Yes,3,1,0,0,1,204,0,3,12,4
SHIP010358,Kolkata,Delhi,2024-02-21,2024-02-26,2024-02-27,Trailer,1703,Clear,Moderate,Yes,1,5,0,0,2,3406,0,2,2,1
SHIP010359,Pune,Delhi,2024-01-16,2024-01-18,2024-01-19,Trailer,763,Clear,Moderate,Yes,1,2,0,0,2,1526,0,1,1,1
SHIP010360,Ahmedabad,Bangalore,2023-10-31,2023-11-05,2023-11-07,Container,1558,Clear,Heavy,Yes,2,5,0,0,3,4674,0,1,10,4
SHIP010361,Lucknow,Ahmedabad,2023-08-28,2023-09-01,2023-09-07,Lorry,1225,Clear,Moderate,Yes,6,4,0,0,2,2450,0,0,8,3
SHIP010362,Jaipur,Ahmedabad,2024-03-04,2024-03-08,2024-03-08,Trailer,1222,Clear,Light,No,0,4,0,0,1,1222,0,0,3,1
SHIP010363,Ahmedabad,Bangalore,2023-08-16,2023-08-19,2023-08-25,Lorry,1010,Clear,Moderate,Yes,6,3,0,0,2,2020,0,2,8,3
SHIP010364,Lucknow,Hyderabad,2023-08-09,2023-08-10,2023-08-11,Lorry,568,Clear,Moderate,Yes,1,1,0,0,2,1136,0,2,8,3
SHIP010365,Pune,Ahmedabad,2024-03-11,2024-03-15,2024-03-19,Truck,1348,Rain,Moderate,Yes,4,4,0,1,2,2696,2,0,3,1
SHIP010366,Hyderabad,Mumbai,2023-04-13,2023-04-17,2023-04-20,Truck,1272,Rain,Light,Yes,3,4,0,1,1,1272,1,3,4,2
SHIP010367,Pune,Hyderabad,2024-03-29,2024-04-03,2024-04-03,Trailer,1754,Clear,Light,No,0,5,0,0,1,1754,0,4,3,1
SHIP010368,Ahmedabad,Jaipur,2023-07-08,2023-07-12,2023-07-12,Lorry,1410,Clear,Light,No,0,4,1,0,1,1410,0,5,7,3
SHIP010369,Bangalore,Hyderabad,2023-08-11,2023-08-12,2023-08-15,Container,421,Rain,Light,Yes,3,1,0,1,1,421,1,4,8,3
SHIP010370,Mumbai,Jaipur,2023-12-14,2023-12-18,2023-12-19,Container,1383,Clear,Moderate,Yes,1,4,0,0,2,2766,0,3,12,4
SHIP010371,Pune,Delhi,2023-08-15,2023-08-18,2023-08-18,Lorry,944,Clear,Light,No,0,3,0,0,1,944,0,1,8,3
SHIP010372,Hyderabad,Chennai,2023-03-29,2023-04-02,2023-04-05,Trailer,1254,Fog,Moderate,Yes,3,4,0,2,2,2508,4,2,3,1
SHIP010373,Lucknow,Mumbai,2023-08-22,2023-08-26,2023-08-27,Container,1362,Rain,Light,Yes,1,4,0,1,1,1362,1,1,8,3
SHIP010374,Chennai,Hyderabad,2023-02-27,2023-03-03,2023-03-03,Lorry,1236,Clear,Light,No,0,4,0,0,1,1236,0,0,2,1
SHIP010375,Chennai,Lucknow,2023-04-14,2023-04-18,2023-04-18,Lorry,1301,Clear,Light,No,0,4,0,0,1,1301,0,4,4,2
SHIP010376,Pune,Jaipur,2023-03-18,2023-03-24,2023-03-25,Truck,1815,Clear,Moderate,Yes,1,6,1,0,2,3630,0,5,3,1
SHIP010377,Pune,Jaipur,2023-04-01,2023-04-05,2023-04-05,Truck,1359,Clear,Light,No,0,4,1,0,1,1359,0,5,4,2
SHIP010378,Lucknow,Hyderabad,2023-01-22,2023-01-24,2023-01-24,Truck,685,Clear,Light,No,0,2,1,0,1,685,0,6,1,1
SHIP010379,Chennai,Mumbai,2023-11-02,2023-11-04,2023-11-08,Container,893,Clear,Moderate,Yes,4,2,0,0,2,1786,0,3,11,4
SHIP010380,Lucknow,Jaipur,2024-04-30,2024-05-02,2024-05-02,Lorry,776,Clear,Light,No,0,2,0,0,1,776,0,1,4,2
SHIP010381,Ahmedabad,Pune,2023-04-14,2023-04-19,2023-04-21,Lorry,1513,Clear,Heavy,Yes,2,5,0,0,3,4539,0,4,4,2
